name,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
Alabama,11.141666666666666,6.283333333333335,5.449999999999999,7.312499999999999,11.887499999999998,16.75,10.9625,6.608333333333333,6.420833333333333,9.916666666666666,10.291666666666666,14.525,18.82916666666667,15.673913043478262,12.766666666666667,12.345833333333331,9.533333333333333,11.766666666666667,14.716666666666669,16.82916666666667,16.05416666666667,19.5375,21.325000000000003,20.066666666666666,21.316666666666666,20.833333333333336,20.533333333333335,20.625,21.63333333333333,22.8125,20.437500000000004,14.345833333333331,19.795833333333334,22.45,23.97916666666666,21.262500000000003,22.683333333333337,24.125,23.608333333333334,19.374999999999996,18.075,13.370833333333335,14.183333333333332,15.991666666666667,18.929166666666664,21.175,20.570833333333333,21.320833333333336,21.641666666666666,22.45,18.45416666666667,13.927272727272726
Alaska,2.716666666666667,2.7583333333333324,1.3875000000000004,1.2166666666666668,-0.23750000000000004,-0.5375,1.6583333333333332,4.020833333333335,3.5958333333333328,1.658333333333334,1.645833333333334,2.920833333333333,2.1541666666666677,1.033333333333333,0.8874999999999998,-2.8874999999999997,-3.9458333333333333,0.12500000000000003,1.6249999999999998,1.466666666666667,0.0708333333333333,-5.300000000000001,-6.541666666666665,-3.5749999999999993,-0.5875000000000005,-0.041666666666666775,-0.1791666666666667,-0.016666666666666646,1.8958333333333333,2.4583333333333335,1.7999999999999998,3.2541666666666678,2.9083333333333337,-0.7625000000000005,-0.28333333333333305,2.5958333333333337,2.445833333333334,-1.8041666666666674,-3.5333333333333345,-4.366666666666666,-3.799999999999999,-3.5875000000000004,-1.6708333333333336,-1.8708333333333333,-1.966666666666667,0.14166666666666652,3.791666666666666,1.9416666666666667,2.0250000000000004,3.5833333333333335,1.5666666666666667,1.6625000000000003
Arizona,18.51666666666667,20.82916666666667,18.025,14.420833333333334,14.279166666666667,15.83333333333333,13.741666666666669,15.091666666666669,18.12916666666667,18.27916666666666,18.770833333333332,16.695833333333333,15.829166666666664,16.75833333333333,18.79166666666667,22.629166666666666,22.387500000000003,21.04583333333333,18.379166666666666,20.462499999999995,17.641666666666662,18.5375,15.420833333333334,14.362499999999997,17.708333333333332,18.841666666666665,19.262500000000003,16.8875,12.295833333333333,14.8375,17.566666666666666,17.858333333333334,19.733333333333334,18.85833333333333,19.358333333333334,18.72916666666667,15.158333333333331,14.320833333333335,17.429166666666667,18.695833333333336,19.76666666666667,21.937499999999996,22.387500000000003,21.54583333333333,21.924999999999997,22.604166666666668,22.03333333333333,21.529166666666665,22.425,17.095833333333335,18.445833333333333,19.054166666666664
Arkansas,5.591666666666668,1.5499999999999998,3.245833333333333,7.474999999999999,12.954166666666671,11.329166666666667,6.183333333333334,3.995833333333333,8.095833333333333,10.316666666666668,14.058333333333337,16.8125,15.483333333333336,13.8375,13.037500000000001,11.362499999999999,9.6125,11.404166666666667,15.224999999999994,15.225000000000001,15.350000000000001,19.7875,15.341666666666669,9.983333333333334,8.545833333333334,7.854166666666667,10.7125,14.887500000000001,20.270833333333332,18.57083333333333,9.2125,8.833333333333332,12.316666666666668,15.25,14.6625,20.004166666666666,23.358333333333334,22.516666666666666,16.470833333333335,15.045833333333333,13.395833333333334,14.533333333333337,16.904166666666665,16.962500000000002,14.008333333333335,14.604166666666666,18.029166666666665,21.0,23.904166666666665,20.008333333333333,12.5,12.470833333333331
California,11.229166666666666,13.054166666666667,13.9375,11.895833333333334,12.041666666666666,15.966666666666669,14.791666666666664,14.904166666666663,14.900000000000004,14.887500000000003,11.179166666666667,13.829166666666667,14.766666666666667,15.262499999999998,15.2875,13.083333333333336,11.275,10.425000000000002,12.683333333333332,14.066666666666668,16.216666666666672,15.970833333333333,14.887499999999998,11.254166666666665,9.787500000000001,7.108333333333332,7.508333333333334,9.354166666666666,8.262500000000001,10.924999999999999,11.166666666666664,12.383333333333333,13.31666666666667,11.0625,9.516666666666667,8.3375,9.558333333333335,10.970833333333331,11.945833333333333,13.083333333333334,14.033333333333333,13.10416666666667,12.675000000000002,12.158333333333331,11.391666666666671,11.279166666666663,9.258333333333335,10.695833333333333,12.75,13.116666666666665,14.62916666666667,14.445833333333333
Colorado,-5.2749999999999995,-1.1333333333333335,4.4375,5.066666666666667,1.2375,-3.095833333333333,-4.999999999999999,1.5583333333333333,4.108333333333333,6.279166666666665,6.45,2.4666666666666663,4.145833333333333,6.383333333333333,7.195833333333334,6.979166666666668,10.600000000000001,11.983333333333333,8.754166666666666,8.825000000000001,8.483333333333333,9.779166666666669,3.8375000000000004,2.754166666666667,5.316666666666666,7.887499999999999,7.333333333333332,9.645833333333332,6.4958333333333345,-1.7249999999999996,1.4333333333333336,5.175,5.55,7.645833333333335,10.250000000000002,10.666666666666666,7.7625,2.245833333333333,3.3375,5.8374999999999995,8.475,12.391666666666667,7.95,-1.1916666666666667,3.4083333333333337,9.7875,13.575000000000001,14.391666666666667,13.770833333333334,11.895833333333336,11.237499999999997,13.287500000000001
Connecticut,-1.1375,-4.187500000000001,0.7916666666666666,2.7125000000000004,6.133333333333333,8.516666666666667,7.933333333333334,6.991666666666667,0.4791666666666667,-0.8791666666666665,-2.6,3.6833333333333336,10.9625,9.549999999999999,6.699999999999999,3.8541666666666665,4.354166666666667,4.420833333333334,12.08333333333333,14.183333333333332,10.358333333333333,6.662499999999999,9.583333333333334,7.795833333333334,6.575,2.545,4.104166666666667,7.733333333333333,6.341666666666669,9.816666666666668,9.645833333333336,2.0791666666666666,1.3583333333333334,5.049999999999999,4.15,6.341666666666668,11.845833333333331,7.375000000000001,7.70416666666667,6.420833333333333,6.1000000000000005,5.833333333333335,8.424999999999999,8.179166666666665,9.783333333333333,10.870833333333335,10.75,13.704166666666664,11.012500000000003,8.654166666666667,6.550000000000002,7.6375
Delaware,-18.141666666666666,-19.545833333333338,-27.22083333333333,-29.63333333333334,-22.316666666666663,-17.34166666666667,-25.583333333333332,-29.899999999999995,-30.000000000000004,-24.824999999999992,-26.904166666666665,-25.745833333333326,-29.687499999999996,-31.683333333333326,-27.679166666666664,-22.237500000000008,-17.49583333333333,-24.95833333333334,-28.354166666666657,-27.2,-26.016666666666666,-17.520833333333332,-5.412499999999999,-2.933333333333334,-4.424999999999999,-1.8875,-1.6875000000000002,-3.7249999999999996,-1.1166666666666665,-0.2791666666666666,-2.7249999999999996,-15.625,-6.479166666666665,-2.3791666666666664,-3.9333333333333336,-15.716666666666667,-17.6625,-16.433333333333334,-20.379166666666666,-14.258333333333333,-9.237499999999999,-8.766666666666666,-5.770833333333333,-4.8791666666666655,-0.975,-2.1181818181818177,-13.545833333333329,-18.129166666666666,-17.120833333333334,-17.837500000000002,-12.341666666666667,-2.2399999999999998
Hawaii,22.87777777777778,23.038095238095234,24.65263157894736,23.827272727272724,23.954166666666662,23.445833333333336,23.191666666666663,23.145833333333332,22.84583333333333,23.12916666666666,22.75217391304348,22.683333333333337,22.6875,23.931818181818183,24.679166666666664,24.73333333333333,25.162499999999998,24.991666666666664,24.283333333333335,24.629166666666674,24.07916666666667,23.845833333333335,24.55833333333334,24.32083333333334,25.895833333333343,25.0625,25.04166666666666,24.641666666666655,23.991666666666674,23.72916666666667,24.650000000000002,24.445833333333326,24.1375,24.47916666666666,23.808333333333334,24.429166666666664,24.370833333333326,25.041666666666668,25.254166666666666,25.845833333333342,25.56250000000001,25.808333333333326,26.25833333333333,26.28333333333333,26.258333333333326,26.20416666666667,24.974999999999994,24.70000000000001,24.316666666666674,23.735000000000003,24.058333333333334,26.183333333333334
Florida,19.462500000000002,8.820833333333331,7.545833333333333,9.008333333333335,15.237499999999999,19.070833333333336,18.254166666666666,9.579166666666667,6.616666666666667,10.737500000000002,10.225,13.954166666666664,20.733333333333338,22.587500000000002,21.01666666666667,15.949999999999998,12.499999999999998,11.4375,16.75833333333333,18.349999999999998,18.84583333333333,18.837500000000002,20.129166666666666,20.7,21.39583333333333,22.066666666666666,21.450000000000003,22.96666666666667,21.84166666666667,21.97083333333333,22.420833333333334,23.400000000000002,21.412499999999998,22.679166666666664,24.79583333333333,24.28333333333333,22.775000000000002,23.5,24.658333333333335,23.65416666666667,22.804166666666664,16.629166666666663,15.208333333333336,16.662499999999998,19.52916666666667,20.925,20.55,21.629166666666663,24.6375,27.512499999999992,21.920833333333334,16.604166666666668
Georgia,7.204166666666667,4.095833333333334,3.9875000000000003,5.883333333333334,8.72916666666667,12.116666666666667,10.6125,4.483333333333333,4.233333333333333,6.333333333333333,7.175000000000001,11.279166666666663,15.999999999999998,14.308333333333335,10.937499999999998,9.808333333333334,6.7625,7.645833333333332,10.641666666666667,14.895833333333336,15.308333333333332,17.499999999999996,20.029166666666672,18.566666666666666,16.479166666666668,13.270833333333334,13.358333333333333,16.758333333333336,19.474999999999998,21.525000000000002,18.30833333333333,12.829166666666666,12.337499999999999,16.916666666666668,18.65416666666667,15.833333333333334,19.90833333333333,22.591666666666665,23.091666666666665,19.304166666666664,15.162499999999994,10.025,10.870833333333335,14.608333333333329,17.24583333333333,18.087500000000002,18.999999999999996,20.25833333333333,19.81666666666667,20.995833333333334,14.837499999999999,11.904166666666667
Idaho,-1.233333333333333,0.2791666666666666,1.7083333333333333,3.9250000000000003,3.1874999999999996,0.42083333333333345,3.079166666666667,4.366666666666666,6.708333333333332,8.045833333333336,3.975000000000001,2.3541666666666665,7.875000000000001,7.966666666666666,10.17083333333333,12.958333333333334,12.708333333333334,5.849999999999999,6.775000000000001,6.624999999999999,8.433333333333332,7.366666666666666,4.6708333333333325,8.849999999999998,6.345833333333334,7.304166666666668,10.762500000000003,5.679166666666667,4.741666666666666,9.058333333333334,8.816666666666666,7.9624999999999995,9.975000000000001,7.379166666666666,4.695833333333332,2.4791666666666665,3.0708333333333333,6.8,8.633333333333331,9.066666666666665,8.187500000000002,4.029166666666666,2.1125000000000003,4.570833333333334,6.0125,10.041666666666666,9.725,10.458333333333334,12.083333333333336,13.137500000000003,14.81666666666667,13.700000000000001
Illinois,-3.708333333333334,-5.095833333333333,1.6166666666666665,6.387500000000002,6.724999999999997,2.6125000000000007,-0.4875,-1.3500000000000003,-0.44166666666666665,-2.075000000000001,6.987500000000001,9.429166666666667,6.6625000000000005,7.249999999999999,6.645833333333335,5.304166666666667,3.5666666666666664,10.133333333333335,12.566666666666668,6.795833333333335,5.095833333333334,7.704166666666667,7.083333333333333,3.9,2.3000000000000003,4.258333333333334,6.199999999999999,7.383333333333334,11.966666666666669,10.841666666666669,1.7666666666666666,-0.4375,1.570833333333333,4.179166666666666,7.120833333333334,10.866666666666667,11.395833333333334,18.220833333333335,14.054166666666669,10.6625,8.850000000000001,6.6375,10.762500000000001,15.433333333333335,5.320833333333334,7.599999999999999,11.35,20.554166666666664,20.8625,9.9625,5.420833333333333,11.475
Indiana,-2.2875,-4.966666666666667,-0.2583333333333334,4.345833333333333,5.458333333333332,4.854166666666669,0.6249999999999998,-2.15,-2.3125000000000004,-3.883333333333333,3.3125,10.666666666666666,9.15,7.004166666666666,6.2,3.1875,0.4208333333333332,7.008333333333333,13.404166666666667,10.20833333333333,5.279166666666666,9.10416666666667,8.500000000000002,3.5916666666666663,2.495833333333334,5.320833333333333,6.716666666666666,6.737500000000001,11.454166666666667,14.716666666666669,0.44583333333333336,0.3708333333333334,3.6333333333333315,5.491666666666668,6.4125000000000005,12.058333333333335,12.754166666666665,17.508333333333333,15.825000000000003,10.804166666666669,5.904166666666668,6.583333333333332,8.891666666666664,13.220833333333333,12.574999999999998,8.379166666666666,11.3125,19.124999999999996,21.258333333333333,10.029166666666667,4.029166666666668,9.820833333333333
Iowa,-11.125,-3.7083333333333335,3.625,6.208333333333333,2.6666666666666665,1.2083333333333333,-1.2916666666666667,-1.5833333333333333,-0.5416666666666666,-1.375,8.791666666666666,2.3333333333333335,4.416666666666667,5.708333333333333,7.291666666666667,2.625,7.291666666666667,13.875,9.416666666666666,1.8333333333333333,7.434782608695652,10.708333333333334,4.083333333333333,2.0416666666666665,0.5833333333333334,3.0,4.041666666666667,6.791666666666667,10.0,0.9166666666666666,0.7083333333333334,1.2916666666666667,2.9130434782608696,6.0,7.666666666666667,9.791666666666666,8.458333333333334,10.916666666666666,8.625,8.125,8.583333333333334,8.75,13.125,3.375,0.3333333333333333,6.083333333333333,12.083333333333334,18.333333333333332,15.375,6.583333333333333,3.1666666666666665,8.333333333333334
Kansas,-2.204166666666667,-4.241666666666667,4.033333333333334,8.745833333333335,7.87083333333333,4.6625000000000005,1.7041666666666666,-0.2541666666666658,2.9416666666666664,5.199999999999999,13.725,7.7875000000000005,6.191666666666666,7.645833333333333,8.125,5.1875,8.195833333333335,14.425000000000002,11.612500000000002,3.65,8.9125,13.320833333333335,6.308333333333334,4.249999999999999,2.445833333333333,4.020833333333333,6.7749999999999995,10.950000000000001,17.516666666666662,7.104166666666667,0.6666666666666666,5.224999999999999,8.049999999999999,9.5875,12.4,15.625,13.687499999999998,16.075,12.912500000000001,11.4125,14.466666666666667,13.283333333333333,17.0,3.275000000000002,2.0749999999999997,8.370833333333335,14.541666666666663,20.458333333333336,18.891666666666666,11.199999999999998,5.3374999999999995,15.075000000000001
Kentucky,2.0,-3.125,-0.6708333333333331,3.5666666666666664,7.383333333333332,9.887499999999998,6.554166666666667,-0.07083333333333341,1.9791666666666663,-0.6999999999999998,3.8249999999999997,12.774999999999997,12.87916666666667,9.012499999999998,8.975,6.4791666666666705,3.3874999999999997,5.9125000000000005,13.070833333333335,14.908333333333333,10.291666666666668,11.25,13.745833333333335,6.354166666666668,3.7499999999999987,6.141666666666668,8.425,9.65,18.245833333333326,21.008333333333336,5.041666666666668,4.116666666666668,9.633333333333335,9.041666666666666,10.254166666666665,12.975,20.1875,22.900000000000002,20.362500000000004,14.137499999999998,9.025000000000004,7.912499999999998,8.933333333333332,11.487499999999999,13.595833333333333,16.583333333333336,15.862499999999999,18.037500000000005,23.025000000000002,14.883333333333331,6.662499999999999,8.720833333333333
Louisiana,10.26086956521739,5.916666666666667,5.478260869565218,10.73913043478261,15.375,13.818181818181818,11.5,6.3478260869565215,8.347826086956522,11.541666666666666,14.208333333333334,18.833333333333332,21.5,19.333333333333332,13.636363636363637,13.428571428571429,10.521739130434783,13.318181818181818,17.125,18.916666666666668,20.375,20.541666666666668,21.208333333333332,21.708333333333332,21.666666666666668,18.125,20.375,21.125,23.375,23.375,17.291666666666668,17.0,23.458333333333332,23.375,23.75,23.708333333333332,24.583333333333332,24.833333333333332,21.791666666666668,21.166666666666668,21.75,14.583333333333334,16.875,19.869565217391305,20.083333333333332,19.875,21.416666666666668,22.916666666666668,24.541666666666668,24.541666666666668,19.0,16.75
Maine,-8.999999999999998,-11.983333333333334,-4.245833333333333,1.0000000000000002,1.0916666666666666,4.091666666666667,3.9999999999999996,3.0583333333333322,-1.5416666666666667,-3.75,-6.608333333333333,-4.862500000000001,4.908333333333334,5.508333333333333,3.7000000000000006,1.1458333333333333,-1.5958333333333334,1.508333333333333,6.233333333333333,4.3999999999999995,4.258333333333334,0.2333333333333334,2.9916666666666667,4.945833333333333,0.11249999999999988,-4.533333333333333,-0.6624999999999998,3.1541666666666663,2.566666666666666,2.770833333333334,4.208333333333333,-3.825000000000001,-2.454166666666667,1.3208333333333333,1.5041666666666664,3.5,5.808333333333334,5.254166666666666,4.595833333333332,0.6416666666666665,0.55,2.8458333333333337,3.599999999999999,6.2749999999999995,6.454166666666666,5.691666666666666,7.308333333333333,7.220833333333332,4.995833333333333,3.566666666666666,0.6958333333333333,2.829166666666667
Maryland,3.8208333333333315,-0.04999999999999987,2.5,3.5916666666666663,5.854166666666668,8.02916666666667,8.715000000000002,5.645833333333335,2.4250000000000003,1.8041666666666674,1.866666666666667,7.495833333333333,10.241666666666669,11.962499999999999,8.50416666666667,5.570833333333334,5.665217391304347,5.416666666666667,9.325000000000001,15.766666666666671,11.891666666666667,9.149999999999997,13.924999999999999,11.591666666666667,7.7416666666666645,7.008333333333334,8.291666666666666,10.362499999999999,11.154166666666669,18.308333333333334,14.354166666666664,7.425000000000002,6.479166666666668,7.941666666666666,8.46666666666667,8.225,12.704166666666667,12.179166666666665,10.654166666666667,13.299999999999999,10.725,7.983333333333332,10.65,12.583333333333334,11.512500000000001,12.52083333333333,13.995833333333332,13.091666666666667,17.416666666666664,15.041666666666663,8.629166666666668,9.208333333333334
Massachusetts,-0.0458333333333333,-3.633333333333334,2.4000000000000004,6.841666666666668,8.770833333333332,8.562500000000002,7.604166666666668,7.350000000000001,1.325,-0.7666666666666663,-3.8874999999999997,1.7124999999999997,10.195833333333335,8.483333333333336,6.4375,3.920833333333334,2.216666666666667,4.4125,12.575000000000001,11.137500000000003,10.162499999999998,4.2958333333333325,7.966666666666666,7.575,4.65,0.04583333333333334,2.216666666666667,6.012499999999999,4.995833333333333,8.700000000000001,9.241666666666669,-0.49166666666666653,0.2916666666666668,4.720833333333333,4.558333333333333,4.029166666666668,10.275,7.500000000000001,5.5249999999999995,4.4,2.4791666666666665,2.3666666666666667,5.491666666666666,5.895833333333333,5.199999999999999,6.154166666666665,10.183333333333332,11.329166666666666,7.829166666666667,6.895833333333336,5.941666666666666,6.6125
Michigan,-8.716666666666663,-6.620833333333333,-0.4333333333333332,3.8625000000000007,3.8458333333333328,1.0666666666666667,-2.6124999999999994,-5.966666666666664,-6.075000000000002,-4.683333333333333,-0.8416666666666662,6.937500000000001,3.0750000000000006,3.1625,1.116666666666667,1.520833333333334,-0.9666666666666668,7.3125,11.825000000000001,8.095833333333333,2.9625000000000004,5.879166666666666,5.6375,0.44583333333333325,0.7166666666666668,-0.5125000000000001,4.4750000000000005,2.891666666666666,3.795833333333334,7.820833333333334,-3.0499999999999994,-2.6291666666666664,0.4958333333333333,2.2000000000000006,4.391666666666667,9.645833333333332,5.325000000000001,6.920833333333334,9.674999999999999,4.791666666666666,3.370833333333334,5.425000000000001,7.983333333333334,9.216666666666665,8.341666666666667,5.3374999999999995,8.058333333333334,12.816666666666668,13.749999999999998,6.1916666666666655,1.870833333333333,5.604166666666667
Minnesota,-15.52916666666667,-8.162500000000003,-2.5749999999999997,0.8291666666666666,0.37083333333333335,0.20833333333333326,-2.754166666666667,-5.595833333333334,-6.045833333333335,-4.883333333333333,3.141666666666666,1.504166666666667,1.2750000000000001,0.6208333333333335,3.266666666666667,-0.5541666666666666,2.9791666666666665,8.754166666666668,4.6499999999999995,0.12083333333333335,2.225,4.7749999999999995,0.5708333333333333,-2.6333333333333333,-1.1833333333333331,1.6708333333333332,1.3583333333333334,4.295833333333332,4.504166666666667,-0.9041666666666667,-2.5500000000000003,1.5875000000000001,2.7000000000000006,4.920833333333333,6.462499999999999,4.408333333333332,8.004166666666668,9.041666666666668,4.720833333333333,6.479166666666667,7.449999999999999,7.083333333333335,11.425000000000002,3.654166666666667,-0.8583333333333334,4.7875000000000005,9.304166666666669,13.070833333333333,11.716666666666667,3.75,2.9374999999999996,8.095833333333333
Mississippi,7.720833333333331,4.145833333333333,4.566666666666667,9.370833333333334,13.445833333333335,14.170833333333333,10.458333333333334,5.8875,6.804166666666668,10.770833333333334,13.258333333333335,17.874999999999996,20.79166666666667,16.370833333333334,13.329166666666666,12.533333333333337,10.387499999999998,13.375000000000002,16.462500000000002,19.441666666666663,20.962500000000006,21.875000000000004,21.362499999999997,20.39166666666667,20.533333333333335,16.77916666666667,20.391666666666666,22.425,23.89999999999999,22.6875,14.51666666666666,14.933333333333332,21.366666666666664,21.85416666666667,21.73333333333333,21.691666666666666,24.429166666666664,25.17916666666666,21.05,18.408333333333328,17.241666666666667,13.858333333333334,16.287499999999998,18.691666666666663,17.52916666666666,19.470833333333335,20.883333333333336,22.63333333333333,24.712500000000002,24.462500000000002,18.07083333333333,14.920833333333334
